term	normalized	categories	sources	variants
永生之无尽仙途-刘康剑	永生之无尽仙途-刘康剑	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-刘康剑
永生之无尽仙途-宝亲王	永生之无尽仙途-宝亲王	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-宝亲王
永生之无尽仙途-原剑空	永生之无尽仙途-原剑空	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-原剑空
永生之无尽仙途-斩魔剑	永生之无尽仙途-斩魔剑	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-斩魔剑
永生之无尽仙途-鹤仙子	永生之无尽仙途-鹤仙子	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-鹤仙子
永生之无尽仙途-紫金赤火棍	永生之无尽仙途-紫金赤火棍	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-紫金赤火棍
哔哩哔哩原石计划 logo	哔哩哔哩原石计划logo	商品版权词	商品版权词_encoded_decoded.txt	哔哩哔哩原石计划 logo
永生之无尽仙途-方清微	永生之无尽仙途-方清微	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-方清微
永生之无尽仙途-红粉太子	永生之无尽仙途-红粉太子	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-红粉太子
永生之无尽仙途-天鸡至阳索	永生之无尽仙途-天鸡至阳索	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-天鸡至阳索
永生之无尽仙途-金石台	永生之无尽仙途-金石台	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-金石台
永生之无尽仙途-红怡郡主	永生之无尽仙途-红怡郡主	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-红怡郡主
永生之无尽仙途-方寒	永生之无尽仙途-方寒	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-方寒
永生之无尽仙途-灵兽牌	永生之无尽仙途-灵兽牌	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-灵兽牌
永生之无尽仙途-玉墨林	永生之无尽仙途-玉墨林	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-玉墨林
永生之无尽仙途-红怡剑	永生之无尽仙途-红怡剑	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-红怡剑
永生之无尽仙途-神力傀儡	永生之无尽仙途-神力傀儡	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-神力傀儡
永生之无尽仙途-真蓝剑	永生之无尽仙途-真蓝剑	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-真蓝剑
永生之无尽仙途-飞天夜叉	永生之无尽仙途-飞天夜叉	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-飞天夜叉
永生之无尽仙途-LOGO	永生之无尽仙途-logo	商品版权词	商品版权词_encoded_decoded.txt	永生之无尽仙途-LOGO
《斗神姬》动画（第一季）2	《斗神姬》动画(第一季)2	商品版权词	商品版权词_encoded_decoded.txt	《斗神姬》动画（第一季）2
原石计划 logo	原石计划logo	商品版权词	商品版权词_encoded_decoded.txt	原石计划 logo
《斗神姬》动画（第一季）11	《斗神姬》动画(第一季)11	商品版权词	商品版权词_encoded_decoded.txt	《斗神姬》动画（第一季）11
《我的异界之旅》第一季动画	《我的异界之旅》第一季动画	商品版权词	商品版权词_encoded_decoded.txt	《我的异界之旅》第一季动画
《斗神姬》动画（第一季）1	《斗神姬》动画(第一季)1	商品版权词	商品版权词_encoded_decoded.txt	《斗神姬》动画（第一季）1
《斗神姬》动画（第一季）6	《斗神姬》动画(第一季)6	商品版权词	商品版权词_encoded_decoded.txt	《斗神姬》动画（第一季）6
胶囊计划 logo	胶囊计划logo	商品版权词	商品版权词_encoded_decoded.txt	胶囊计划 logo
《斗神姬》动画（第一季）7	《斗神姬》动画(第一季)7	商品版权词	商品版权词_encoded_decoded.txt	《斗神姬》动画（第一季）7
《斗神姬》动画（第一季）4	《斗神姬》动画(第一季)4	商品版权词	商品版权词_encoded_decoded.txt	《斗神姬》动画（第一季）4
《斗神姬》动画（第一季）5	《斗神姬》动画(第一季)5	商品版权词	商品版权词_encoded_decoded.txt	《斗神姬》动画（第一季）5
《斗神姬》动画（第一季）12	《斗神姬》动画(第一季)12	商品版权词	商品版权词_encoded_decoded.txt	《斗神姬》动画（第一季）12
《斗神姬》动画（第一季）3	《斗神姬》动画(第一季)3	商品版权词	商品版权词_encoded_decoded.txt	《斗神姬》动画（第一季）3
《斗神姬》动画（第一季）8	《斗神姬》动画(第一季)8	商品版权词	商品版权词_encoded_decoded.txt	《斗神姬》动画（第一季）8
《斗神姬》动画（第一季）9	《斗神姬》动画(第一季)9	商品版权词	商品版权词_encoded_decoded.txt	《斗神姬》动画（第一季）9
《斗神姬》动画（第一季）10	《斗神姬》动画(第一季)10	商品版权词	商品版权词_encoded_decoded.txt	《斗神姬》动画（第一季）10
《山海绝伦》人物：阿龙	《山海绝伦》人物:阿龙	商品版权词	商品版权词_encoded_decoded.txt	《山海绝伦》人物：阿龙
《山海绝伦》人物：立花道雷	《山海绝伦》人物:立花道雷	商品版权词	商品版权词_encoded_decoded.txt	《山海绝伦》人物：立花道雷
《山海绝伦》人物：立花道风	《山海绝伦》人物:立花道风	商品版权词	商品版权词_encoded_decoded.txt	《山海绝伦》人物：立花道风
《山海绝伦》人物：阿牛	《山海绝伦》人物:阿牛	商品版权词	商品版权词_encoded_decoded.txt	《山海绝伦》人物：阿牛
《山海绝伦》人物：福鸟歪则	《山海绝伦》人物:福鸟歪则	商品版权词	商品版权词_encoded_decoded.txt	《山海绝伦》人物：福鸟歪则
《山海绝伦》人物：阿虎	《山海绝伦》人物:阿虎	商品版权词	商品版权词_encoded_decoded.txt	《山海绝伦》人物：阿虎
《山海绝伦》人物：立花道雨	《山海绝伦》人物:立花道雨	商品版权词	商品版权词_encoded_decoded.txt	《山海绝伦》人物：立花道雨
【 综艺节目《舞千年》LOGO】	【综艺节目《舞千年》logo】	商品版权词	商品版权词_encoded_decoded.txt	【 综艺节目《舞千年》LOGO】
天宝伏妖录	天宝伏妖录	商品版权词	商品版权词_encoded_decoded.txt	天宝伏妖录
天宝伏妖录 第二季	天宝伏妖录第二季	商品版权词	商品版权词_encoded_decoded.txt	天宝伏妖录 第二季
元龙 第二季	元龙第二季	商品版权词	商品版权词_encoded_decoded.txt	元龙 第二季
天官赐福	天官赐福	商品版权词	商品版权词_encoded_decoded.txt	天官赐福
百妖谱第二季	百妖谱第二季	商品版权词	商品版权词_encoded_decoded.txt	百妖谱第二季
哔哩哔哩直播小年YEAH logo	哔哩哔哩直播小年yeahlogo	商品版权词	商品版权词_encoded_decoded.txt	哔哩哔哩直播小年YEAH logo
陆光Q版	陆光q版	商品版权词	商品版权词_encoded_decoded.txt	陆光Q版
食草老龙被冠以恶龙之名Logo	食草老龙被冠以恶龙之名logo	商品版权词	商品版权词_encoded_decoded.txt	食草老龙被冠以恶龙之名Logo
我开动物园那些年	我开动物园那些年	商品版权词	商品版权词_encoded_decoded.txt	我开动物园那些年
葡萄（村姑装、大贤者装）	葡萄(村姑装、大贤者装)	商品版权词	商品版权词_encoded_decoded.txt	葡萄（村姑装、大贤者装）
唱之魔人	唱之魔人	商品版权词	商品版权词_encoded_decoded.txt	唱之魔人
时光照相馆的日常Logo	时光照相馆的日常logo	商品版权词	商品版权词_encoded_decoded.txt	时光照相馆的日常Logo
百妖谱	百妖谱	商品版权词	商品版权词_encoded_decoded.txt	百妖谱
召唤兽一沐	召唤兽一沐	商品版权词	商品版权词_encoded_decoded.txt	召唤兽一沐
食草老龙被冠以恶龙之名海报（横竖）	食草老龙被冠以恶龙之名海报(横竖)	商品版权词	商品版权词_encoded_decoded.txt	食草老龙被冠以恶龙之名海报（横竖）
尤格	尤格	商品版权词	商品版权词_encoded_decoded.txt	尤格
矩阵-7	矩阵-7	商品版权词	商品版权词_encoded_decoded.txt	矩阵-7
艾莉安提（常服、战斗装）	艾莉安提(常服、战斗装)	商品版权词	商品版权词_encoded_decoded.txt	艾莉安提（常服、战斗装）
番茄龙	番茄龙	商品版权词	商品版权词_encoded_decoded.txt	番茄龙
时光照相馆的日常开播海报	时光照相馆的日常开播海报	商品版权词	商品版权词_encoded_decoded.txt	时光照相馆的日常开播海报
暂停！让我查攻略Logo	暂停!让我查攻略logo	商品版权词	商品版权词_encoded_decoded.txt	暂停！让我查攻略Logo
静静	静静	商品版权词	商品版权词_encoded_decoded.txt	静静
G-加拉廷	g-加拉廷	商品版权词	商品版权词_encoded_decoded.txt	G-加拉廷
陆光（白猫形象）	陆光(白猫形象)	商品版权词	商品版权词_encoded_decoded.txt	陆光（白猫形象）
逗之魔人	逗之魔人	商品版权词	商品版权词_encoded_decoded.txt	逗之魔人
娜格·耶布	娜格·耶布	商品版权词	商品版权词_encoded_decoded.txt	娜格·耶布
芭萝尔	芭萝尔	商品版权词	商品版权词_encoded_decoded.txt	芭萝尔
乔苓Q版	乔苓q版	商品版权词	商品版权词_encoded_decoded.txt	乔苓Q版
食草龙	食草龙	商品版权词	商品版权词_encoded_decoded.txt	食草龙
《风灵玉秀》5-12集	《风灵玉秀》5-12集	商品版权词	商品版权词_encoded_decoded.txt	《风灵玉秀》5-12集
番茄怪	番茄怪	商品版权词	商品版权词_encoded_decoded.txt	番茄怪
田恩雅（四种形象）	田恩雅(四种形象)	商品版权词	商品版权词_encoded_decoded.txt	田恩雅（四种形象）
莱莱茵	莱莱茵	商品版权词	商品版权词_encoded_decoded.txt	莱莱茵
包菜怪阿包	包菜怪阿包	商品版权词	商品版权词_encoded_decoded.txt	包菜怪阿包
暂停！让我查攻略海报A	暂停!让我查攻略海报a	商品版权词	商品版权词_encoded_decoded.txt	暂停！让我查攻略海报A
乔苓（兔子形象）	乔苓(兔子形象)	商品版权词	商品版权词_encoded_decoded.txt	乔苓（兔子形象）
程小时（柴犬形象）	程小时(柴犬形象)	商品版权词	商品版权词_encoded_decoded.txt	程小时（柴犬形象）
莱奥德	莱奥德	商品版权词	商品版权词_encoded_decoded.txt	莱奥德
水之圣女（三种形象）	水之圣女(三种形象)	商品版权词	商品版权词_encoded_decoded.txt	水之圣女（三种形象）
说之魔人	说之魔人	商品版权词	商品版权词_encoded_decoded.txt	说之魔人
玲子（三种形象）	玲子(三种形象)	商品版权词	商品版权词_encoded_decoded.txt	玲子（三种形象）
程小时Q版	程小时q版	商品版权词	商品版权词_encoded_decoded.txt	程小时Q版
刘依诺（三种形象）	刘依诺(三种形象)	商品版权词	商品版权词_encoded_decoded.txt	刘依诺（三种形象）
绿叶小精灵	绿叶小精灵	商品版权词	商品版权词_encoded_decoded.txt	绿叶小精灵
《风灵玉秀》3-4集	《风灵玉秀》3-4集	商品版权词	商品版权词_encoded_decoded.txt	《风灵玉秀》3-4集
小樱桃	小樱桃	商品版权词	商品版权词_encoded_decoded.txt	小樱桃
薇尔芙	薇尔芙	商品版权词	商品版权词_encoded_decoded.txt	薇尔芙
《山海绝伦》人物：小东隆佐	《山海绝伦》人物:小东隆佐	商品版权词	商品版权词_encoded_decoded.txt	《山海绝伦》人物：小东隆佐
《山海绝伦》人物：立花宗盛	《山海绝伦》人物:立花宗盛	商品版权词	商品版权词_encoded_decoded.txt	《山海绝伦》人物：立花宗盛
《山海绝伦》人物：李珍	《山海绝伦》人物:李珍	商品版权词	商品版权词_encoded_decoded.txt	《山海绝伦》人物：李珍
《山海绝伦》人物：立花宗盛Q版	《山海绝伦》人物:立花宗盛q版	商品版权词	商品版权词_encoded_decoded.txt	《山海绝伦》人物：立花宗盛Q版
哔哩哔哩纪录片《B站美食纪》品牌节目标志	哔哩哔哩纪录片《b站美食纪》品牌节目标志	商品版权词	商品版权词_encoded_decoded.txt	哔哩哔哩纪录片《B站美食纪》品牌节目标志
李林克的小馆儿LOGO	李林克的小馆儿logo	商品版权词	商品版权词_encoded_decoded.txt	李林克的小馆儿LOGO
李林克的小馆儿	李林克的小馆儿	商品版权词	商品版权词_encoded_decoded.txt	李林克的小馆儿
老板李林克	老板李林克	商品版权词	商品版权词_encoded_decoded.txt	老板李林克
老板李林克服饰系列	老板李林克服饰系列	商品版权词	商品版权词_encoded_decoded.txt	老板李林克服饰系列
《山海绝伦》人物：一条曜基	《山海绝伦》人物:一条曜基	商品版权词	商品版权词_encoded_decoded.txt	《山海绝伦》人物：一条曜基
四禧丸子-沐霂Queenie人物形象	四禧丸子-沐霂queenie人物形象	商品版权词	商品版权词_encoded_decoded.txt	四禧丸子-沐霂Queenie人物形象
四禧丸子-梨安Lian人物形象	四禧丸子-梨安lian人物形象	商品版权词	商品版权词_encoded_decoded.txt	四禧丸子-梨安Lian人物形象
四禧丸子-恬豆Bekki人物形象	四禧丸子-恬豆bekki人物形象	商品版权词	商品版权词_encoded_decoded.txt	四禧丸子-恬豆Bekki人物形象
四禧丸子-又一Yoyi人物形象	四禧丸子-又一yoyi人物形象	商品版权词	商品版权词_encoded_decoded.txt	四禧丸子-又一Yoyi人物形象
《红荒》（第一季）	《红荒》(第一季)	商品版权词	商品版权词_encoded_decoded.txt	《红荒》（第一季）
“不单身音乐派对”活动logo	“不单身音乐派对”活动logo	商品版权词	商品版权词_encoded_decoded.txt	“不单身音乐派对”活动logo
《山海绝伦》大纲	《山海绝伦》大纲	商品版权词	商品版权词_encoded_decoded.txt	《山海绝伦》大纲
《山海绝伦》人物：立花咕咕	《山海绝伦》人物:立花咕咕	商品版权词	商品版权词_encoded_decoded.txt	《山海绝伦》人物：立花咕咕
秘宝之国	秘宝之国	商品版权词	商品版权词_encoded_decoded.txt	秘宝之国
《我真的没用咩？》视听作品	《我真的没用咩?》视听作品	商品版权词	商品版权词_encoded_decoded.txt	《我真的没用咩？》视听作品
